acclx,accly,acclz,up
320.0,396.0,9371.0
461.0,395.0,9862.0
522.0,483.0,10260.0
576.0,562.0,10463.0
538.0,534.0,10759.0
399.0,905.0,10995.0
427.0,1161.0,10934.0
503.0,1266.0,10703.0
535.0,1267.0,10444.0
553.0,1173.0,10031.0
515.0,1041.0,9543.0
380.0,928.0,9084.0
196.0,747.0,8592.0
1.0,508.0,8027.0
-188.0,211.0,7342.0
-350.0,-98.0,6562.0
-528.0,-272.0,5731.0
-608.0,-508.0,4993.0
-716.0,-758.0,4484.0
-765.0,-939.0,3913.0
-751.0,-1502.0,3463.0
-935.0,-1946.0,3273.0
-1181.0,-2280.0,3073.0
-1336.0,-2376.0,2939.0
-1436.0,-2336.0,3181.0
-1403.0,-2182.0,3535.0
-1268.0,-1996.0,3807.0
-1097.0,-1783.0,4256.0
-960.0,-1523.0,4860.0
-812.0,-1223.0,5353.0
-676.0,-879.0,5934.0
-511.0,-634.0,6504.0
-319.0,-423.0,7162.0
-97.0,-176.0,7680.0
142.0,132.0,8221.0
319.0,444.0,8697.0
538.0,761.0,9146.0
726.0,1070.0,9745.0
898.0,1206.0,10212.0
996.0,1347.0,10470.0
1006.0,1364.0,10582.0
1021.0,1253.0,10634.0
1004.0,1165.0,10462.0
966.0,1065.0,10167.0
878.0,944.0,9985.0
766.0,775.0,9718.0
609.0,666.0,9444.0
433.0,552.0,9065.0
244.0,436.0,8827.0
41.0,315.0,8548.0
-72.0,174.0,8255.0
-183.0,16.0,8068.0
-229.0,-91.0,7895.0
-263.0,-125.0,7799.0
-259.0,-188.0,7690.0
-248.0,-209.0,7663.0
-253.0,-163.0,7696.0
