acclx,accly,acclz,right
-2275.0,216.0,8829.0
-2813.0,291.0,8847.0
-3095.0,299.0,8657.0
-3116.0,405.0,8541.0
-2912.0,402.0,8510.0
-2690.0,293.0,8467.0
-2516.0,178.0,8376.0
-2182.0,83.0,8267.0
-1646.0,45.0,8043.0
-1028.0,57.0,8064.0
-417.0,78.0,8018.0
315.0,3.0,7760.0
1156.0,-119.0,7561.0
2119.0,-48.0,7410.0
3034.0,-38.0,7198.0
3795.0,-127.0,6894.0
4545.0,-141.0,6857.0
5069.0,-92.0,7070.0
5285.0,-177.0,7228.0
5242.0,-202.0,7296.0
5165.0,-139.0,7354.0
5108.0,-58.0,7404.0
4888.0,-2.0,7445.0
4397.0,18.0,7586.0
3731.0,56.0,7509.0
2983.0,101.0,7505.0
2083.0,209.0,7674.0
1093.0,432.0,7812.0
155.0,363.0,7846.0
-418.0,248.0,7835.0
-746.0,168.0,7892.0
-1100.0,36.0,7948.0
-1462.0,-79.0,7944.0
-1795.0,-122.0,7932.0
-2071.0,-116.0,7918.0
-2347.0,-93.0,7920.0
-2607.0,-53.0,8012.0
-2798.0,-16.0,8131.0
-2879.0,-1.0,8239.0
-2806.0,-51.0,8307.0
-2586.0,-105.0,8321.0
-2270.0,-138.0,8336.0
-1946.0,-208.0,8355.0
-1608.0,-251.0,8370.0
-1305.0,-254.0,8375.0
-1077.0,-206.0,8328.0
-888.0,-138.0,8293.0
