acclx,accly,acclz,up
188.0,405.0,8979.0
191.0,432.0,9446.0
162.0,578.0,10150.0
72.0,792.0,10856.0
26.0,675.0,11448.0
30.0,938.0,11703.0
185.0,1215.0,11838.0
246.0,1299.0,11843.0
199.0,1264.0,11577.0
157.0,1029.0,11238.0
151.0,910.0,10683.0
182.0,861.0,10124.0
176.0,793.0,9535.0
95.0,566.0,8850.0
-28.0,36.0,7979.0
-94.0,-530.0,7032.0
-175.0,-738.0,6081.0
-212.0,-1147.0,4773.0
-301.0,-1758.0,3469.0
-440.0,-2062.0,2351.0
-611.0,-2588.0,1807.0
-923.0,-2974.0,1462.0
-1093.0,-2965.0,1305.0
-1251.0,-2716.0,1109.0
-1222.0,-2574.0,1369.0
-1164.0,-2427.0,2177.0
-1099.0,-2287.0,2881.0
-909.0,-1984.0,3742.0
-664.0,-1548.0,4880.0
-415.0,-977.0,5984.0
-202.0,-480.0,6974.0
-2.0,-85.0,7808.0
140.0,357.0,8792.0
291.0,914.0,9786.0
512.0,1395.0,10590.0
727.0,1705.0,10957.0
921.0,1833.0,11051.0
1027.0,1750.0,11193.0
1232.0,1518.0,11555.0
1265.0,1610.0,11505.0
1235.0,1589.0,11095.0
1163.0,1473.0,10762.0
980.0,1178.0,10317.0
725.0,903.0,9686.0
392.0,702.0,9135.0
113.0,503.0,8710.0
-62.0,257.0,8395.0
-150.0,72.0,8048.0
-175.0,-73.0,7693.0
-175.0,-152.0,7449.0
-215.0,-175.0,7439.0
-207.0,-184.0,7547.0
-205.0,-182.0,7540.0
-210.0,-164.0,7572.0
