acclx,accly,acclz,front
618.0,-1232.0,7700.0
716.0,-1720.0,7777.0
986.0,-2570.0,7907.0
1035.0,-3040.0,8096.0
892.0,-3086.0,8126.0
678.0,-3072.0,8081.0
409.0,-2769.0,8062.0
210.0,-2317.0,8023.0
116.0,-1808.0,7916.0
24.0,-1239.0,7824.0
-39.0,-753.0,7746.0
-59.0,-372.0,7708.0
-95.0,67.0,7751.0
-159.0,624.0,7694.0
-288.0,1267.0,7593.0
-394.0,1802.0,7498.0
-561.0,2545.0,7411.0
-926.0,3955.0,7254.0
-1168.0,5098.0,7102.0
-1275.0,5511.0,7168.0
-1272.0,5548.0,7268.0
-1109.0,5002.0,7310.0
-898.0,4182.0,7347.0
-712.0,3273.0,7464.0
-539.0,2432.0,7578.0
-427.0,1775.0,7667.0
-372.0,1257.0,7700.0
-391.0,806.0,7705.0
-418.0,372.0,7753.0
-424.0,-8.0,7824.0
-352.0,-223.0,7836.0
-236.0,-554.0,7862.0
-89.0,-1144.0,7922.0
131.0,-1842.0,7893.0
387.0,-2283.0,7782.0
645.0,-2392.0,7788.0
757.0,-2162.0,7777.0
739.0,-1793.0,7756.0
656.0,-1394.0,7742.0
566.0,-1105.0,7721.0
491.0,-905.0,7691.0
439.0,-731.0,7709.0
