acclx,accly,acclz,up
310.0,703.0,9290.0
328.0,862.0,9787.0
244.0,989.0,10257.0
241.0,1052.0,10530.0
262.0,1124.0,10737.0
287.0,1019.0,11002.0
226.0,1050.0,11027.0
285.0,1064.0,10876.0
281.0,1065.0,10689.0
271.0,1000.0,10306.0
281.0,908.0,9878.0
198.0,809.0,9618.0
43.0,583.0,9279.0
-76.0,410.0,8719.0
-147.0,91.0,8121.0
-143.0,-343.0,7317.0
-135.0,-631.0,6503.0
-71.0,-855.0,5745.0
-67.0,-1116.0,5095.0
-105.0,-1451.0,4498.0
-190.0,-1619.0,3899.0
-230.0,-1926.0,3591.0
-344.0,-2222.0,3245.0
-358.0,-2523.0,2842.0
-429.0,-2581.0,2830.0
-575.0,-2511.0,3068.0
-622.0,-2219.0,3175.0
-507.0,-1977.0,3637.0
-488.0,-1814.0,4378.0
-601.0,-1559.0,5052.0
-626.0,-1152.0,5826.0
-521.0,-872.0,6500.0
-305.0,-656.0,7099.0
-144.0,-271.0,7758.0
-26.0,190.0,8461.0
54.0,627.0,9088.0
147.0,932.0,9636.0
219.0,1293.0,10253.0
312.0,1675.0,10859.0
456.0,1808.0,10989.0
602.0,1753.0,10937.0
688.0,1496.0,10996.0
699.0,1433.0,10733.0
711.0,1333.0,10322.0
757.0,1191.0,9990.0
660.0,984.0,9556.0
486.0,765.0,9122.0
269.0,592.0,8753.0
91.0,366.0,8390.0
-47.0,120.0,7986.0
-121.0,-77.0,7682.0
-138.0,-161.0,7457.0
-156.0,-228.0,7238.0
-219.0,-315.0,7185.0
-276.0,-327.0,7435.0
-286.0,-270.0,7595.0
-231.0,-225.0,7585.0
