acclx,accly,acclz,right
-1378.0,-398.0,8010.0
-2185.0,-455.0,8214.0
-2941.0,-458.0,8426.0
-3332.0,-371.0,8621.0
-3594.0,-87.0,8414.0
-3482.0,-216.0,8141.0
-3019.0,-254.0,7974.0
-2565.0,-370.0,7901.0
-2276.0,-477.0,7809.0
-1965.0,-442.0,7746.0
-1486.0,-262.0,7546.0
-737.0,-211.0,7486.0
43.0,-189.0,7493.0
778.0,-11.0,7347.0
1512.0,272.0,7401.0
2490.0,468.0,7342.0
3727.0,497.0,7146.0
4789.0,566.0,6968.0
5470.0,582.0,6934.0
5837.0,390.0,7164.0
5762.0,577.0,7370.0
5330.0,610.0,7517.0
4905.0,735.0,7620.0
4543.0,820.0,7757.0
4022.0,805.0,7903.0
3330.0,666.0,8160.0
2390.0,650.0,8237.0
1479.0,638.0,8231.0
694.0,453.0,8314.0
37.0,189.0,8336.0
-619.0,60.0,8256.0
-1330.0,52.0,8235.0
-1889.0,-75.0,8224.0
-2377.0,-247.0,8100.0
-2664.0,-360.0,8084.0
-2830.0,-490.0,8179.0
-2912.0,-556.0,8213.0
-2935.0,-558.0,8162.0
-2858.0,-521.0,8099.0
-2644.0,-537.0,8066.0
-2402.0,-523.0,8057.0
-2091.0,-509.0,8037.0
-1759.0,-442.0,8079.0
-1456.0,-356.0,8128.0
-1126.0,-246.0,8113.0
-819.0,-162.0,8116.0
-509.0,-110.0,8100.0
-226.0,-59.0,8082.0
11.0,-10.0,8064.0
218.0,32.0,8013.0
