acclx,accly,acclz,front
581.0,-1405.0,7846.0
739.0,-2116.0,7760.0
814.0,-2827.0,7677.0
689.0,-3126.0,7606.0
498.0,-3234.0,7618.0
349.0,-3443.0,7651.0
118.0,-3527.0,7578.0
-121.0,-3282.0,7476.0
-302.0,-2770.0,7481.0
-407.0,-2149.0,7469.0
-447.0,-1589.0,7456.0
-465.0,-1185.0,7403.0
-506.0,-785.0,7440.0
-664.0,78.0,7465.0
-794.0,863.0,7497.0
-828.0,1645.0,7572.0
-920.0,2681.0,7618.0
-963.0,3682.0,7663.0
-868.0,4177.0,7811.0
-702.0,4621.0,7848.0
-603.0,5226.0,7861.0
-444.0,5638.0,7933.0
-298.0,5652.0,7936.0
-238.0,5338.0,7888.0
-277.0,4879.0,7965.0
-368.0,4331.0,8106.0
-434.0,3754.0,8242.0
-415.0,3096.0,8226.0
-370.0,2388.0,8143.0
-292.0,1696.0,8096.0
-292.0,1082.0,8063.0
-251.0,557.0,8113.0
-194.0,132.0,8052.0
-103.0,-180.0,7915.0
-71.0,-624.0,7859.0
-59.0,-1092.0,7803.0
-17.0,-1477.0,7752.0
61.0,-1752.0,7832.0
181.0,-1934.0,7835.0
370.0,-2074.0,7688.0
520.0,-2064.0,7563.0
605.0,-1897.0,7491.0
586.0,-1642.0,7433.0
478.0,-1350.0,7490.0
341.0,-1027.0,7479.0
240.0,-791.0,7435.0
124.0,-622.0,7434.0
19.0,-469.0,7507.0
-36.0,-356.0,7555.0
-40.0,-267.0,7578.0
