acclx,accly,acclz,right
-50.0,-55.0,7734.0
-192.0,-241.0,7726.0
-382.0,-268.0,7774.0
-687.0,-285.0,7799.0
-1177.0,-420.0,7843.0
-1922.0,-672.0,7876.0
-2810.0,-832.0,7960.0
-3555.0,-878.0,8168.0
-4095.0,-1110.0,7997.0
-4264.0,-1197.0,8153.0
-4044.0,-1066.0,8273.0
-3714.0,-666.0,8045.0
-3074.0,-366.0,7947.0
-2628.0,-464.0,7960.0
-2011.0,-713.0,7940.0
-984.0,-554.0,7691.0
-39.0,-120.0,7718.0
637.0,172.0,7772.0
1290.0,429.0,7787.0
2157.0,689.0,7789.0
3278.0,1044.0,7868.0
4486.0,1281.0,7738.0
5454.0,1388.0,7499.0
6083.0,1617.0,7698.0
6345.0,1681.0,7624.0
6212.0,1566.0,7448.0
5875.0,1216.0,7650.0
5337.0,947.0,7968.0
4583.0,1005.0,8270.0
3788.0,1278.0,8202.0
2577.0,1237.0,8004.0
1439.0,789.0,7849.0
641.0,315.0,7893.0
19.0,2.0,7928.0
-560.0,-108.0,7900.0
-1184.0,-277.0,7801.0
-1813.0,-470.0,7920.0
-2287.0,-562.0,8060.0
-2549.0,-580.0,8046.0
-2745.0,-568.0,8018.0
-2934.0,-583.0,8066.0
-3085.0,-578.0,8113.0
-3097.0,-490.0,8027.0
-2807.0,-496.0,7756.0
-2461.0,-662.0,7780.0
-2059.0,-692.0,8226.0
-1689.0,-478.0,8380.0
-1322.0,-247.0,8254.0
-987.0,-154.0,8198.0
-711.0,-153.0,8177.0
-423.0,-79.0,8161.0
-109.0,35.0,8075.0
151.0,79.0,7965.0
289.0,76.0,7913.0
339.0,64.0,7903.0
