acclx,accly,acclz,front
490.0,-1292.0,7755.0
572.0,-1787.0,7860.0
669.0,-2340.0,7873.0
648.0,-2701.0,7825.0
582.0,-2938.0,7872.0
421.0,-2789.0,7867.0
225.0,-2293.0,7820.0
113.0,-1693.0,7737.0
30.0,-1155.0,7656.0
-30.0,-757.0,7623.0
-52.0,-484.0,7644.0
-52.0,-176.0,7648.0
-53.0,251.0,7655.0
-154.0,808.0,7616.0
-349.0,1405.0,7616.0
-427.0,1957.0,7516.0
-558.0,2759.0,7392.0
-686.0,3736.0,7435.0
-833.0,4619.0,7482.0
-934.0,5253.0,7490.0
-891.0,5125.0,7554.0
-714.0,4333.0,7585.0
-564.0,3300.0,7623.0
-387.0,2410.0,7758.0
-250.0,1811.0,7841.0
-174.0,1362.0,7784.0
-145.0,901.0,7766.0
-166.0,420.0,7806.0
-202.0,-16.0,7862.0
-206.0,-231.0,7849.0
-147.0,-491.0,7856.0
-56.0,-906.0,7863.0
84.0,-1541.0,7848.0
290.0,-2105.0,7828.0
451.0,-2444.0,7764.0
568.0,-2422.0,7693.0
589.0,-2084.0,7697.0
548.0,-1580.0,7740.0
446.0,-1156.0,7672.0
361.0,-902.0,7621.0
299.0,-688.0,7672.0
259.0,-494.0,7707.0
