acclx,accly,acclz,front
721.0,-769.0,7410.0
858.0,-1101.0,7397.0
1020.0,-1656.0,7505.0
1009.0,-2388.0,7724.0
1046.0,-3414.0,7902.0
1073.0,-4433.0,7827.0
856.0,-4703.0,7827.0
588.0,-4310.0,7778.0
326.0,-3434.0,7636.0
140.0,-2495.0,7542.0
0.0,-1655.0,7421.0
-80.0,-1002.0,7314.0
-137.0,-600.0,7263.0
-171.0,-116.0,7329.0
-232.0,512.0,7395.0
-219.0,979.0,7444.0
-338.0,1615.0,7483.0
-590.0,2779.0,7468.0
-799.0,4001.0,7426.0
-1135.0,5423.0,7464.0
-1439.0,6640.0,7765.0
-1386.0,6854.0,7878.0
-1191.0,6252.0,7925.0
-899.0,5025.0,8057.0
-645.0,3723.0,8163.0
-435.0,2617.0,8327.0
-316.0,1799.0,8450.0
-263.0,1301.0,8518.0
-299.0,864.0,8461.0
-381.0,403.0,8413.0
-426.0,2.0,8336.0
-384.0,-312.0,8283.0
-264.0,-904.0,8203.0
-41.0,-1401.0,8031.0
250.0,-1838.0,7834.0
504.0,-2137.0,7632.0
646.0,-2172.0,7520.0
657.0,-1934.0,7542.0
563.0,-1549.0,7582.0
438.0,-1156.0,7598.0
286.0,-827.0,7567.0
181.0,-544.0,7612.0
116.0,-435.0,7623.0
85.0,-400.0,7661.0
38.0,-332.0,7699.0
