acclx,accly,acclz,back
-1449.0,2456.0,7982.0
-1883.0,2709.0,7829.0
-1507.0,1918.0,7714.0
-1112.0,1173.0,7810.0
-964.0,885.0,7921.0
-904.0,774.0,7855.0
-806.0,687.0,7777.0
-711.0,480.0,7894.0
-628.0,320.0,7910.0
-608.0,177.0,7888.0
-557.0,27.0,7942.0
-445.0,-124.0,7911.0
-314.0,-364.0,7903.0
-101.0,-964.0,7866.0
508.0,-2005.0,7825.0
1358.0,-3116.0,7666.0
1947.0,-3578.0,7766.0
1814.0,-3069.0,7832.0
1628.0,-2595.0,7789.0
1628.0,-2627.0,7739.0
1678.0,-2807.0,7706.0
1615.0,-2837.0,7751.0
1429.0,-2534.0,7631.0
1244.0,-2342.0,7546.0
1235.0,-2330.0,7619.0
1165.0,-2039.0,7663.0
956.0,-1628.0,7634.0
696.0,-1221.0,7573.0
449.0,-782.0,7604.0
297.0,-381.0,7604.0
172.0,-1.0,7559.0
-29.0,413.0,7583.0
-276.0,879.0,7604.0
-501.0,1247.0,7534.0
-664.0,1593.0,7476.0
-767.0,1894.0,7552.0
-800.0,2013.0,7602.0
-709.0,1913.0,7636.0
-613.0,1886.0,7709.0
-607.0,2029.0,7673.0
-573.0,1892.0,7595.0
-448.0,1605.0,7656.0
-295.0,1389.0,7732.0
-175.0,1146.0,7680.0
-115.0,896.0,7682.0
-65.0,666.0,7711.0
-41.0,452.0,7723.0
