acclx,accly,acclz,down
51.0,-666.0,6210.0
-71.0,-983.0,5647.0
-178.0,-1405.0,4987.0
-200.0,-1733.0,4037.0
-245.0,-1726.0,3348.0
-293.0,-1732.0,3347.0
-93.0,-1443.0,4128.0
146.0,-954.0,4781.0
279.0,-568.0,4896.0
390.0,-381.0,5186.0
411.0,-251.0,5729.0
289.0,-138.0,6333.0
165.0,-108.0,7020.0
50.0,43.0,8053.0
7.0,403.0,9254.0
57.0,825.0,9974.0
201.0,1359.0,10879.0
306.0,1948.0,12055.0
262.0,2391.0,13432.0
211.0,2455.0,14537.0
153.0,2474.0,14789.0
-137.0,2194.0,14015.0
-475.0,1734.0,13317.0
-678.0,1385.0,13072.0
-769.0,1177.0,12687.0
-764.0,1078.0,11991.0
-602.0,940.0,11129.0
-424.0,857.0,10245.0
-264.0,730.0,9204.0
-192.0,500.0,8215.0
-163.0,219.0,7757.0
-191.0,-55.0,7318.0
-168.0,-298.0,6665.0
-57.0,-495.0,6013.0
61.0,-607.0,5444.0
157.0,-664.0,5117.0
228.0,-724.0,5088.0
307.0,-770.0,5163.0
366.0,-773.0,5345.0
321.0,-758.0,5474.0
276.0,-772.0,5714.0
215.0,-709.0,6065.0
156.0,-595.0,6358.0
111.0,-493.0,6625.0
81.0,-420.0,6837.0
63.0,-371.0,6986.0
38.0,-305.0,7126.0
-4.0,-242.0,7295.0
-73.0,-181.0,7518.0
-119.0,-138.0,7715.0
-113.0,-92.0,7820.0
-88.0,-49.0,7834.0
