acclx,accly,acclz,left
1306.0,-332.0,8032.0
1276.0,-867.0,8344.0
1354.0,-1187.0,8318.0
1421.0,-1209.0,8207.0
1516.0,-934.0,7956.0
1639.0,-652.0,7744.0
1861.0,-474.0,7631.0
2081.0,-356.0,7527.0
2210.0,-251.0,7309.0
2321.0,-191.0,7148.0
2345.0,-73.0,7041.0
2250.0,-2.0,6937.0
2038.0,-18.0,6867.0
1741.0,88.0,6703.0
1370.0,124.0,6505.0
1008.0,202.0,6479.0
877.0,741.0,6192.0
655.0,1090.0,6272.0
420.0,1153.0,6470.0
182.0,891.0,6837.0
-74.0,646.0,7147.0
-414.0,513.0,7335.0
-740.0,449.0,7516.0
-967.0,402.0,7758.0
-1233.0,419.0,7916.0
-1471.0,397.0,8070.0
-1725.0,366.0,8359.0
-1942.0,333.0,8707.0
-2138.0,292.0,9002.0
-2203.0,298.0,9274.0
-2244.0,349.0,9453.0
-2256.0,402.0,9577.0
-2354.0,384.0,9683.0
-2462.0,336.0,9709.0
-2660.0,338.0,9714.0
-2870.0,298.0,9750.0
-3087.0,325.0,9834.0
-3345.0,384.0,9956.0
-3693.0,470.0,10184.0
-4010.0,529.0,10533.0
-4309.0,678.0,10826.0
-4548.0,893.0,10924.0
-4646.0,1035.0,10803.0
-4628.0,1027.0,10533.0
-4625.0,839.0,10256.0
-4492.0,579.0,10043.0
-4159.0,381.0,9836.0
-3624.0,292.0,9584.0
-3041.0,225.0,9272.0
-2390.0,97.0,8945.0
-1709.0,-26.0,8619.0
-1059.0,-194.0,8319.0
-373.0,-347.0,8003.0
398.0,-461.0,7641.0
1174.0,-534.0,7176.0
1985.0,-683.0,6728.0
2802.0,-877.0,6380.0
3469.0,-1003.0,6236.0
3991.0,-1003.0,6219.0
4413.0,-854.0,6286.0
4648.0,-662.0,6341.0
4652.0,-521.0,6413.0
4502.0,-450.0,6491.0
4325.0,-392.0,6622.0
4145.0,-298.0,6773.0
3921.0,-175.0,6888.0
3700.0,-84.0,6948.0
3455.0,-39.0,7000.0
3165.0,-41.0,7048.0
2848.0,-72.0,7129.0
2441.0,-93.0,7249.0
1965.0,-110.0,7415.0
1515.0,-115.0,7521.0
1079.0,-106.0,7624.0
729.0,-144.0,7692.0
441.0,-172.0,7715.0
205.0,-197.0,7728.0
0.0,-194.0,7752.0
-204.0,-188.0,7809.0
-408.0,-180.0,7878.0
-573.0,-197.0,7977.0
-682.0,-198.0,8066.0
