acclx,accly,acclz,back
-908.0,2786.0,7658.0
-1025.0,2695.0,7651.0
-909.0,2141.0,7700.0
-732.0,1534.0,7705.0
-555.0,1164.0,7686.0
-454.0,930.0,7756.0
-370.0,762.0,7791.0
-338.0,637.0,7805.0
-249.0,419.0,7737.0
-164.0,229.0,7763.0
-125.0,116.0,7768.0
-73.0,-47.0,7726.0
-10.0,-346.0,7730.0
115.0,-1103.0,7688.0
636.0,-2487.0,7673.0
1152.0,-3530.0,7795.0
1390.0,-3718.0,7805.0
1386.0,-3399.0,7762.0
1281.0,-3021.0,7718.0
1148.0,-2781.0,7737.0
989.0,-2556.0,7691.0
822.0,-2511.0,7547.0
759.0,-2445.0,7540.0
644.0,-2069.0,7662.0
502.0,-1635.0,7599.0
381.0,-1310.0,7584.0
270.0,-1015.0,7632.0
151.0,-732.0,7646.0
31.0,-420.0,7651.0
-39.0,-56.0,7635.0
-150.0,373.0,7568.0
-282.0,793.0,7564.0
-382.0,1130.0,7556.0
-460.0,1393.0,7604.0
-538.0,1528.0,7630.0
-511.0,1572.0,7627.0
-441.0,1745.0,7735.0
-423.0,1833.0,7745.0
-374.0,1657.0,7696.0
-280.0,1383.0,7727.0
-196.0,1171.0,7743.0
