acclx,accly,acclz,left
1589.0,-787.0,7696.0
1911.0,-951.0,7483.0
2181.0,-1064.0,7251.0
2460.0,-1075.0,6988.0
2677.0,-926.0,6781.0
2808.0,-736.0,6642.0
2662.0,-584.0,6573.0
2382.0,-450.0,6693.0
2007.0,-331.0,6967.0
1605.0,-208.0,7247.0
1166.0,-74.0,7504.0
684.0,75.0,7779.0
142.0,118.0,8119.0
-526.0,202.0,8457.0
-1289.0,452.0,8726.0
-1972.0,801.0,8976.0
-2704.0,1022.0,9447.0
-3403.0,1324.0,9856.0
-4132.0,1578.0,10191.0
-4781.0,1615.0,10448.0
-5274.0,1532.0,10633.0
-5363.0,1415.0,10721.0
-5257.0,1283.0,10603.0
-5004.0,1156.0,10282.0
-4681.0,960.0,9961.0
-4314.0,761.0,9720.0
-3899.0,605.0,9543.0
-3390.0,494.0,9316.0
-2776.0,412.0,9050.0
-2048.0,313.0,8749.0
-1324.0,175.0,8436.0
-612.0,52.0,8152.0
106.0,-147.0,7947.0
853.0,-380.0,7805.0
1557.0,-547.0,7669.0
2176.0,-663.0,7528.0
2622.0,-716.0,7436.0
2938.0,-707.0,7387.0
3138.0,-701.0,7414.0
3266.0,-653.0,7450.0
3316.0,-577.0,7471.0
3278.0,-514.0,7452.0
3168.0,-447.0,7467.0
2964.0,-370.0,7500.0
2649.0,-279.0,7573.0
2299.0,-187.0,7656.0
1938.0,-152.0,7693.0
1546.0,-166.0,7717.0
1143.0,-194.0,7786.0
791.0,-233.0,7874.0
472.0,-225.0,7971.0
199.0,-199.0,8048.0
-6.0,-185.0,8128.0
-157.0,-168.0,8160.0
-271.0,-151.0,8177.0
